Date,URBN
2015-10-27,27.3700008392334
2015-10-28,28.739999771118164
2015-10-29,28.399999618530273
2015-10-30,28.600000381469727
2015-11-02,28.850000381469727
2015-11-03,29.389999389648438
2015-11-04,28.969999313354492
2015-11-05,29.440000534057617
2015-11-06,29.389999389648438
2015-11-09,28.309999465942383
2015-11-10,28.709999084472656
2015-11-11,26.59000015258789
2015-11-12,26.149999618530273
2015-11-13,24.489999771118164
2015-11-16,22.670000076293945
2015-11-17,21.799999237060547
2015-11-18,22.479999542236328
2015-11-19,22.290000915527344
2015-11-20,23.0
2015-11-23,23.270000457763672
2015-11-24,24.040000915527344
2015-11-25,24.309999465942383
2015-11-27,23.649999618530273
2015-11-30,22.399999618530273
2015-12-01,22.469999313354492
2015-12-02,22.450000762939453
2015-12-03,20.979999542236328
2015-12-04,21.360000610351562
2015-12-07,21.3700008392334
2015-12-08,21.09000015258789
2015-12-09,22.290000915527344
2015-12-10,22.600000381469727
2015-12-11,22.690000534057617
2015-12-14,22.549999237060547
2015-12-15,22.809999465942383
2015-12-16,23.760000228881836
2015-12-17,23.030000686645508
2015-12-18,23.059999465942383
2015-12-21,22.68000030517578
2015-12-22,23.450000762939453
2015-12-23,23.469999313354492
2015-12-24,23.190000534057617
2015-12-28,23.059999465942383
2015-12-29,23.420000076293945
2015-12-30,23.09000015258789
2015-12-31,22.75
2016-01-04,22.75
2016-01-05,22.579999923706055
2016-01-06,21.920000076293945
2016-01-07,22.209999084472656
2016-01-08,22.360000610351562
2016-01-11,21.84000015258789
2016-01-12,22.049999237060547
2016-01-13,21.020000457763672
2016-01-14,21.260000228881836
2016-01-15,21.170000076293945
2016-01-19,20.790000915527344
2016-01-20,20.950000762939453
2016-01-21,21.43000030517578
2016-01-22,21.649999618530273
2016-01-25,21.3799991607666
2016-01-26,22.15999984741211
2016-01-27,21.739999771118164
2016-01-28,21.90999984741211
2016-01-29,22.8799991607666
2016-02-01,23.010000228881836
2016-02-02,23.700000762939453
2016-02-03,23.81999969482422
2016-02-04,23.739999771118164
2016-02-05,23.399999618530273
2016-02-08,23.889999389648438
2016-02-09,23.59000015258789
2016-02-10,24.34000015258789
2016-02-11,23.899999618530273
2016-02-12,24.809999465942383
2016-02-16,25.989999771118164
2016-02-17,26.670000076293945
2016-02-18,27.1299991607666
2016-02-19,26.81999969482422
2016-02-22,27.030000686645508
2016-02-23,26.780000686645508
2016-02-24,26.860000610351562
2016-02-25,26.5
2016-02-26,26.68000030517578
2016-02-29,26.489999771118164
2016-03-01,26.920000076293945
2016-03-02,26.989999771118164
2016-03-03,27.43000030517578
2016-03-04,27.65999984741211
2016-03-07,28.15999984741211
2016-03-08,32.689998626708984
2016-03-09,32.790000915527344
2016-03-10,32.65999984741211
2016-03-11,33.11000061035156
2016-03-14,32.630001068115234
2016-03-15,32.04999923706055
2016-03-16,31.81999969482422
2016-03-17,32.72999954223633
2016-03-18,33.61000061035156
2016-03-21,33.369998931884766
2016-03-22,32.83000183105469
2016-03-23,32.119998931884766
2016-03-24,32.43000030517578
2016-03-28,32.279998779296875
2016-03-29,33.099998474121094
2016-03-30,33.040000915527344
2016-03-31,33.09000015258789
2016-04-01,34.290000915527344
2016-04-04,33.560001373291016
2016-04-05,32.11000061035156
2016-04-06,32.33000183105469
2016-04-07,30.6200008392334
2016-04-08,30.440000534057617
2016-04-11,29.93000030517578
2016-04-12,30.040000915527344
2016-04-13,31.100000381469727
2016-04-14,30.40999984741211
2016-04-15,31.43000030517578
2016-04-18,31.049999237060547
2016-04-19,31.18000030517578
2016-04-20,31.25
2016-04-21,30.979999542236328
2016-04-22,31.290000915527344
2016-04-25,30.719999313354492
2016-04-26,31.260000228881836
2016-04-27,31.479999542236328
2016-04-28,31.100000381469727
2016-04-29,30.31999969482422
2016-05-02,30.010000228881836
2016-05-03,29.420000076293945
2016-05-04,29.1200008392334
2016-05-05,27.979999542236328
2016-05-06,28.610000610351562
2016-05-09,28.959999084472656
2016-05-10,28.520000457763672
2016-05-11,27.030000686645508
2016-05-12,26.899999618530273
2016-05-13,25.989999771118164
2016-05-16,26.079999923706055
2016-05-17,25.440000534057617
2016-05-18,24.59000015258789
2016-05-19,28.010000228881836
2016-05-20,28.479999542236328
2016-05-23,28.299999237060547
2016-05-24,28.469999313354492
2016-05-25,28.809999465942383
2016-05-26,28.6299991607666
2016-05-27,28.920000076293945
2016-05-31,28.530000686645508
2016-06-01,28.899999618530273
2016-06-02,29.290000915527344
2016-06-03,29.170000076293945
2016-06-06,28.559999465942383
2016-06-07,28.549999237060547
2016-06-08,28.309999465942383
2016-06-09,27.93000030517578
2016-06-10,26.31999969482422
2016-06-13,25.959999084472656
2016-06-14,25.93000030517578
2016-06-15,25.770000457763672
2016-06-16,25.549999237060547
2016-06-17,25.979999542236328
2016-06-20,26.149999618530273
2016-06-21,26.280000686645508
2016-06-22,26.969999313354492
2016-06-23,26.899999618530273
2016-06-24,25.860000610351562
2016-06-27,25.719999313354492
2016-06-28,26.15999984741211
2016-06-29,26.969999313354492
2016-06-30,27.5
2016-07-01,27.829999923706055
2016-07-05,27.610000610351562
2016-07-06,28.170000076293945
2016-07-07,28.059999465942383
2016-07-08,29.09000015258789
2016-07-11,29.479999542236328
2016-07-12,29.690000534057617
2016-07-13,29.450000762939453
2016-07-14,29.15999984741211
2016-07-15,29.170000076293945
2016-07-18,29.610000610351562
2016-07-19,29.209999084472656
2016-07-20,29.700000762939453
2016-07-21,29.31999969482422
2016-07-22,29.15999984741211
2016-07-25,29.969999313354492
2016-07-26,30.459999084472656
2016-07-27,30.110000610351562
2016-07-28,29.790000915527344
2016-07-29,29.899999618530273
2016-08-01,29.579999923706055
2016-08-02,28.700000762939453
2016-08-03,29.139999389648438
2016-08-04,29.15999984741211
2016-08-05,30.149999618530273
2016-08-08,30.1200008392334
2016-08-09,29.329999923706055
2016-08-10,29.829999923706055
2016-08-11,30.5
2016-08-12,30.649999618530273
2016-08-15,31.239999771118164
2016-08-16,31.239999771118164
2016-08-17,36.04999923706055
2016-08-18,36.77000045776367
2016-08-19,37.810001373291016
2016-08-22,36.849998474121094
2016-08-23,36.83000183105469
2016-08-24,36.7400016784668
2016-08-25,36.779998779296875
2016-08-26,37.220001220703125
2016-08-29,37.16999816894531
2016-08-30,36.22999954223633
2016-08-31,35.849998474121094
2016-09-01,35.779998779296875
2016-09-02,36.099998474121094
2016-09-06,35.189998626708984
2016-09-07,35.849998474121094
2016-09-08,36.349998474121094
2016-09-09,36.08000183105469
2016-09-12,36.66999816894531
2016-09-13,35.81999969482422
2016-09-14,35.880001068115234
2016-09-15,36.36000061035156
2016-09-16,35.88999938964844
2016-09-19,35.880001068115234
2016-09-20,35.619998931884766
2016-09-21,35.7599983215332
2016-09-22,35.72999954223633
2016-09-23,35.65999984741211
2016-09-26,35.0099983215332
2016-09-27,35.130001068115234
2016-09-28,34.58000183105469
2016-09-29,34.43000030517578
2016-09-30,34.52000045776367
2016-10-03,34.790000915527344
2016-10-04,35.41999816894531
2016-10-05,36.04999923706055
2016-10-06,35.86000061035156
2016-10-07,36.61000061035156
2016-10-10,36.29999923706055
2016-10-11,35.599998474121094
2016-10-12,35.959999084472656
2016-10-13,35.150001525878906
2016-10-14,35.540000915527344
2016-10-17,34.77000045776367
2016-10-18,33.2599983215332
2016-10-19,33.59000015258789
2016-10-20,33.63999938964844
2016-10-21,33.58000183105469
2016-10-24,33.7400016784668
2016-10-25,34.040000915527344
2016-10-26,34.060001373291016
2016-10-27,33.5
2016-10-28,33.90999984741211
2016-10-31,33.45000076293945
2016-11-01,33.5
2016-11-02,32.86000061035156
2016-11-03,32.59000015258789
2016-11-04,32.16999816894531
2016-11-07,32.599998474121094
2016-11-08,32.959999084472656
2016-11-09,34.439998626708984
2016-11-10,36.369998931884766
2016-11-11,37.869998931884766
2016-11-14,39.25
2016-11-15,39.369998931884766
2016-11-16,39.119998931884766
2016-11-17,38.83000183105469
2016-11-18,37.5099983215332
2016-11-21,37.16999816894531
2016-11-22,39.0099983215332
2016-11-23,34.310001373291016
2016-11-25,33.560001373291016
2016-11-28,32.40999984741211
2016-11-29,32.41999816894531
2016-11-30,31.600000381469727
2016-12-01,31.65999984741211
2016-12-02,31.670000076293945
2016-12-05,33.189998626708984
2016-12-06,33.63999938964844
2016-12-07,34.38999938964844
2016-12-08,35.34000015258789
2016-12-09,34.189998626708984
2016-12-12,33.279998779296875
2016-12-13,32.34000015258789
2016-12-14,32.2599983215332
2016-12-15,31.219999313354492
2016-12-16,30.559999465942383
2016-12-19,30.049999237060547
2016-12-20,30.399999618530273
2016-12-21,29.920000076293945
2016-12-22,28.579999923706055
2016-12-23,28.420000076293945
2016-12-27,28.639999389648438
2016-12-28,28.729999542236328
2016-12-29,28.780000686645508
2016-12-30,28.479999542236328
